idnumber,smiles,smiles_desalted,hac,mw,alogp,hba,hbd,psa,rotb,arom,alerts
HMDB0010314,O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccccc1O,O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccccc1O,22,314.24600000000004,-1.558799999999999,9,5,153.75,3,1,1
HMDB0010321,CC12CCC3C(CCC4CC(OC(=O)C5OC(O)C(O)C(O)C5O)CCC43C)C1CCC2O,CC12CCC3C(CCC4CC(OC(=O)C5OC(O)C(O)C(O)C5O)CCC43C)C1CCC2O,33,468.5870000000002,1.1016999999999988,8,5,136.68,2,0,1
HMDB0010322,CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CCC2O,CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CCC2O,32,448.5120000000002,1.1745999999999994,8,5,136.68,3,1,0
HMDB0010323,O=C(O)C1OC([NH2+]CCc2ccccc2)C(O)C(O)C1O,O=C(O)C1OC([NH2+]CCc2ccccc2)C(O)C(O)C1O,21,298.31500000000005,-2.3152999999999966,6,5,123.83000000000001,5,1,0
HMDB0010324,O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccccc1,O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccccc1,21,298.247,-1.264399999999999,8,4,133.52,3,1,1
HMDB0010334,CC(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c1cccc(C(=O)c2ccccc2)c1,CC(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c1cccc(C(=O)c2ccccc2)c1,31,430.40900000000016,0.4565000000000008,9,4,150.59,6,2,2
HMDB0010338,CC12CC(=O)C3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2=O,CC12CC(=O)C3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2=O,34,480.55400000000026,1.0545999999999993,9,4,150.59,3,0,1
HMDB0010340,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCOC1OC(C(=O)O)C(O)C(O)C1O,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCOC1OC(C(=O)O)C(O)C(O)C1O,33,462.5830000000002,3.4268000000000023,7,4,116.45000000000002,8,0,1
HMDB0010341,C[NH+]1CCC23CCCCC2C1Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc13,C[NH+]1CCC23CCCCC2C1Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc13,31,434.5090000000001,-0.7712999999999977,7,5,120.89000000000001,3,1,0
HMDB0010343,CC(C)Cc1ccc(C(C)C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)cc1,CC(C)Cc1ccc(C(C)C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)cc1,27,382.409,0.42399999999999916,8,4,133.52,6,1,1
HMDB0010347,CCCCCCCC(=O)OC1OC(C(=O)O)C(O)C(O)C1O,CCCCCCCC(=O)OC1OC(C(=O)O)C(O)C(O)C1O,22,320.338,-0.21770000000000078,8,4,133.52,8,0,2
HMDB0010348,CC12CCC3C(CC=C4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2=O,CC12CCC3C(CC=C4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2=O,33,464.5550000000003,1.795699999999999,8,4,133.52,3,0,1
HMDB0010351,CC12CC(O)C3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2=O,CC12CC(O)C3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2=O,34,482.5700000000003,0.8463999999999997,9,5,153.75,3,0,1
HMDB0010353,CC12CCC3C4CCC(=O)C=C4CCC3C1C(OC1OC(C(=O)O)C(O)C(O)C1O)CC2=O,CC12CCC3C4CCC(=O)C=C4CCC3C1C(OC1OC(C(=O)O)C(O)C(O)C1O)CC2=O,33,464.5110000000002,0.5845999999999991,9,4,150.59,3,0,0
HMDB0010362,COc1cc2cc[nH]c2cc1OC1OC(C(=O)O)C(O)C(O)C1O,COc1cc2cc[nH]c2cc1OC1OC(C(=O)O)C(O)C(O)C1O,24,339.3,-0.5525000000000005,8,5,141.47,4,2,0
HMDB0010363,COc1cc2[nH]ccc2cc1OC1OC(C(=O)O)C(O)C(O)C1O,COc1cc2[nH]ccc2cc1OC1OC(C(=O)O)C(O)C(O)C1O,24,339.3,-0.5525000000000005,8,5,141.47,4,2,0
HMDB0011167,[NH3+]C(CC(=O)NC(Cc1ccccc1)C(=O)O)C(=O)O,[NH3+]C(CC(=O)NC(Cc1ccccc1)C(=O)O)C(=O)O,20,281.288,-1.1162999999999978,5,4,131.34,7,1,0
HMDB0011179,O=C(O)C(Cc1ccccc1)NC(=O)C1CCC[NH2+]1,O=C(O)C(Cc1ccccc1)NC(=O)C1CCC[NH2+]1,19,263.317,-0.47569999999999885,3,3,83.01,5,1,0
HMDB0011658,O=C(O)C1OC(Oc2ccc3cccc(O)c3n2)C(O)C(O)C1O,O=C(O)C1OC(Oc2ccc3cccc(O)c3n2)C(O)C(O)C1O,24,337.28400000000005,-0.7886000000000004,9,5,149.57,3,2,0
HMDB0011686,Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,20,284.264,-0.7339800000000007,7,4,116.45000000000002,3,1,0
HMDB0011687,NC(=O)CCC(NC(=O)CCCc1ccccc1)C(=O)O,NC(=O)CCC(NC(=O)CCCc1ccccc1)C(=O)O,21,292.33500000000004,0.844199999999999,4,3,109.49,9,1,0
HMDB0011723,Cc1ccccc1C(=O)NCC(=O)O,Cc1ccccc1C(=O)NCC(=O)O,14,193.20199999999997,0.80942,3,2,66.4,3,1,0
HMDB0012111,OC(c1ccccc1)C(O)c1ccccc1,OC(c1ccccc1)C(O)c1ccccc1,16,214.264,2.4536,2,2,40.46,3,2,0
HMDB0012138,Oc1cccc2ccccc12,Oc1cccc2ccccc12,11,144.17299999999997,2.5454000000000008,1,1,20.23,0,2,0
HMDB0012220,O=C(O)C1=CC(=CC=NC(CC2=CC(=O)C(=O)C=C2)C(=O)O)CC(C(=O)O)N1,O=C(O)C1=CC(=CC=NC(CC2=CC(=O)C(=O)C=C2)C(=O)O)CC(C(=O)O)N1,28,388.3320000000001,-0.1236999999999997,9,4,170.42999999999998,7,0,3
HMDB0012240,CC(C)=CCNc1ncnc2c1ncn2C1OC(CO)C(O)C(O)C1O,CC(C)=CCNc1ncnc2c1ncn2C1OC(CO)C(O)C(O)C1O,26,365.3900000000001,-0.8232000000000008,9,5,145.78,5,2,1
HMDB0012281,O=C(O)C1=CC(=CC=NC(Cc2ccc(O)cc2)C(=O)O)CC(C(=O)O)N1,O=C(O)C1=CC(=CC=NC(Cc2ccc(O)cc2)C(=O)O)CC(C(=O)O)N1,27,374.3490000000001,0.8001000000000003,8,5,156.52,7,1,1
HMDB0012322,Oc1ccc2ccccc2c1,Oc1ccc2ccccc2c1,11,144.17299999999997,2.5454,1,1,20.23,0,2,0
HMDB0012468,O=S(=O)([O-])OC1Cc2cc(O)cc(O)c2OC1c1cc(O)c(O)c(O)c1,O=S(=O)([O-])OC1Cc2cc(O)cc(O)c2OC1c1cc(O)c(O)c(O)c1,26,385.3260000000001,0.7361999999999995,10,5,176.81,3,2,3
HMDB0012488,c1ccc2c3c([nH]c2c1)C[NH2+]CC3,c1ccc2c3c([nH]c2c1)C[NH2+]CC3,13,173.23899999999995,0.7873999999999995,0,2,32.4,0,2,0
HMDB0012534,CCC=CCC=CC=CC(O)CC=CCC=CCCCC(=O)O,CCC=CCC=CC=CC(O)CC=CCC=CCCCC(=O)O,23,318.4570000000001,4.963500000000004,3,2,57.53,13,0,3
HMDB0012622,CC12CCC3c4cc(O)c(OS(=O)(=O)[O-])cc4CCC3C1CCC2=O,CC12CCC3c4cc(O)c(OS(=O)(=O)[O-])cc4CCC3C1CCC2=O,25,365.4270000000002,2.6564000000000005,6,1,103.72999999999999,2,1,2
HMDB0012638,CCC(O)C=CC1C(O)CC(=O)C1CC=CCC=CCC=CCCC(=O)O,CCC(O)C=CC1C(O)CC(=O)C1CC=CCC=CCC=CCCC(=O)O,27,376.4930000000001,3.583300000000002,5,3,94.83,12,0,1
HMDB0012782,COc1c(O)ccc2c1CCC1C2CCC2(C)C(O)CCC12,COc1c(O)ccc2c1CCC1C2CCC2(C)C(O)CCC12,22,302.414,3.6178000000000026,3,2,49.69,1,1,0
HMDB0012897,c1ccc2c(c1)[nH]c1cnccc12,c1ccc2c(c1)[nH]c1cnccc12,13,168.19899999999998,2.7161,1,1,28.68,0,3,0
HMDB0012994,CCC=CCC=CCC=CC=CC=CC(SCC([NH3+])C(=O)NCC(=O)O)C(O)CCCC(=O)O,CCC=CCC=CCC=CC=CC=CC(SCC([NH3+])C(=O)NCC(=O)O)C(O)CCCC(=O)O,34,495.6620000000003,2.4865000000000004,7,5,151.57,19,0,2
HMDB0013039,CCCCCC(C=CC1C2CC(OO2)C1CCCCCCC(=O)O)OO,CCCCCC(C=CC1C2CC(OO2)C1CCCCCCC(=O)O)OO,26,370.4860000000001,4.741400000000004,6,2,85.22000000000001,14,0,4
HMDB0013040,CCC=CCC(O)C=CC1C2CC(OO2)C1CC=CCCCC(=O)O,CCC=CCC(O)C=CC1C2CC(OO2)C1CC=CCCCC(=O)O,25,350.45500000000015,3.7961000000000027,5,2,75.99,11,0,3
HMDB0013139,Oc1ccc2ccc3cccc4ccc1c2c34,Oc1ccc2ccc3cccc4ccc1c2c34,17,218.255,4.289600000000002,1,1,20.23,0,4,1
HMDB0013163,Oc1ccc2c(c1)Cc1ccccc1-2,Oc1ccc2c(c1)Cc1ccccc1-2,14,182.222,2.963400000000001,1,1,20.23,0,3,0
HMDB0013189,O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1c[nH]c2ccccc12,O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1c[nH]c2ccccc12,24,337.28400000000005,-0.7830999999999988,8,5,149.31,3,2,1
HMDB0013209,CC([NH3+])C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,CC([NH3+])C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,20,276.31600000000003,-0.0897999999999986,3,4,109.83,5,2,0
HMDB0013240,NC(=O)CCC(NC(=O)Cc1c[nH]c2ccccc12)C(=O)O,NC(=O)CCC(NC(=O)Cc1c[nH]c2ccccc12)C(=O)O,22,303.3180000000001,0.5452999999999992,4,4,125.27999999999999,7,2,0
HMDB0013243,CC(C)CC([NH3+])C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)CC([NH3+])C(=O)NC(Cc1ccccc1)C(=O)O,20,279.36,0.4551000000000018,3,3,94.04,7,1,0
HMDB0013245,Cc1cccc(C(=O)NCC(=O)O)c1,Cc1cccc(C(=O)NCC(=O)O)c1,14,193.202,0.80942,3,2,66.4,3,1,0
HMDB0013302,[NH3+]C(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,[NH3+]C(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,23,313.377,0.6516999999999995,3,3,94.04,7,2,0
HMDB0013318,NC(=O)C([NH3+])Cc1c[nH]c2ccccc12,NC(=O)C([NH3+])Cc1c[nH]c2ccccc12,15,204.25300000000001,-0.19379999999999953,1,3,86.52000000000001,3,2,0
HMDB0013636,O=C(O)c1cc(C(=O)O)c2c(n1)C(=O)C(=O)c1cc(C(=O)O)[nH]c1-2,O=C(O)c1cc(C(=O)O)c2c(n1)C(=O)C(=O)c1cc(C(=O)O)[nH]c1-2,24,330.208,0.5503,9,4,174.71999999999997,3,2,1
HMDB0013679,O=c1ccc2c(O)c3ccoc3cc2o1,O=c1ccc2c(O)c3ccoc3cc2o1,15,202.165,2.2447999999999997,4,1,63.58,0,3,1
HMDB0013680,O=C(C=Cc1ccc(O)c(O)c1)OC(C(=O)O)C(O)C(=O)O,O=C(C=Cc1ccc(O)c(O)c1)OC(C(=O)O)C(O)C(=O)O,22,312.23,-0.4471000000000001,9,5,161.59,6,1,3
HMDB0013692,COc1cc(CC(CO)C(CO)Cc2ccc(O)c(OC)c2)ccc1O,COc1cc(CC(CO)C(CO)Cc2ccc(O)c(OC)c2)ccc1O,26,362.4220000000001,2.1172,6,4,99.38000000000001,9,2,0
HMDB0013695,O=c1oc2cc(O)ccc2c2ccc(O)cc12,O=c1oc2cc(O)ccc2c2ccc(O)cc12,17,228.20299999999997,2.3573999999999993,4,2,70.67,0,3,2
HMDB0013696,O=c1oc2cc(O)ccc2c2ccccc12,O=c1oc2cc(O)ccc2c2ccccc12,16,212.20399999999998,2.6518000000000006,3,1,50.44,0,3,2
HMDB0013713,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,18,246.266,1.2997,3,3,82.19,4,2,0
HMDB0013806,CC(C)c1cccc(C(C)C)c1,CC(C)c1cccc(C(C)C)c1,12,162.27599999999995,3.9334000000000024,0,0,0.0,2,1,0
HMDB0013846,CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,30,420.9040000000001,4.587000000000004,5,1,89.35,8,4,1
HMDB0013852,Cc1cc(NS(=O)(=O)c2ccc(NO)cc2)no1,Cc1cc(NS(=O)(=O)c2ccc(NO)cc2)no1,18,269.28200000000004,1.5849199999999997,6,3,104.46000000000001,4,2,1
HMDB0013854,CC(O)=Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,CC(O)=Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,20,295.32,2.3917200000000003,5,2,104.79,4,2,2
HMDB0013862,Cc1ccc(NC(=O)c2ccc(C[NH+]3CC[NH2+]CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccc(NC(=O)c2ccc(C[NH+]3CC[NH2+]CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,36,481.60400000000016,1.8048200000000008,5,4,100.85,7,4,0
HMDB0013871,O=C1CCC(N2C(=O)c3ccc(O)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(O)cc3C2=O)C(=O)N1,20,274.23199999999997,-0.20660000000000006,5,2,103.78,1,1,1
HMDB0013872,O=C1CCC(N2C(=O)C3=CC4OC4C=C3C2=O)C(=O)N1,O=C1CCC(N2C(=O)C3=CC4OC4C=C3C2=O)C(=O)N1,20,274.23199999999997,-1.2057999999999993,5,1,96.08000000000001,1,0,2
HMDB0013886,CC(=O)CC(c1ccccc1)c1c(O)oc2cc(O)ccc2c1=O,CC(=O)CC(c1ccccc1)c1c(O)oc2cc(O)ccc2c1=O,24,324.33200000000005,3.3152000000000017,5,2,87.74000000000001,4,3,0
HMDB0013888,C[NH+](C)CCC=C1c2ccccc2CC(O)c2ccccc21,C[NH+](C)CCC=C1c2ccccc2CC(O)c2ccccc21,22,294.418,2.2424,1,2,24.67,3,2,0
HMDB0013889,C[NH2+]CCC=C1c2ccccc2CC(O)c2ccccc21,C[NH2+]CCC=C1c2ccccc2CC(O)c2ccccc21,21,280.391,2.2911,1,2,36.84,3,2,1
HMDB0013911,O=C1Nc2c(CO)ccnc2N(C2CC2)c2ncccc21,O=C1Nc2c(CO)ccnc2N(C2CC2)c2ncccc21,21,282.303,1.8350999999999997,5,2,78.35,2,2,0
HMDB0013919,O=S(=O)(CCc1ccc2[nH]cc(CC3CCC[NH2+]3)c2c1)c1ccccc1,O=S(=O)(CCc1ccc2[nH]cc(CC3CCC[NH2+]3)c2c1)c1ccccc1,26,369.51000000000005,2.4526000000000003,2,2,66.53999999999999,6,3,0
HMDB0013924,Clc1ccccc1C[N+]1=Cc2ccsc2CC1,Clc1ccccc1C[N+]1=Cc2ccsc2CC1,17,262.785,3.5892000000000017,0,0,3.01,2,2,1
HMDB0013926,Clc1ccccc1CN1C=Cc2sccc2C1,Clc1ccccc1CN1C=Cc2sccc2C1,17,261.77700000000004,4.388000000000003,1,0,3.24,2,2,0
HMDB0013946,COc1ccccc1OCC[NH2+]CC(O)COc1cccc2[nH]c3c(O)cccc3c12,COc1ccccc1OCC[NH2+]CC(O)COc1cccc2[nH]c3c(O)cccc3c12,31,423.48900000000003,2.4174000000000007,5,4,100.55,10,4,1
HMDB0013947,COc1cc(O)ccc1OCC[NH2+]CC(O)COc1cccc2[nH]c3ccccc3c12,COc1cc(O)ccc1OCC[NH2+]CC(O)COc1cccc2[nH]c3ccccc3c12,31,423.4890000000001,2.4173999999999998,5,4,100.55000000000001,10,4,1
HMDB0013948,COc1ccc(O)cc1OCC[NH2+]CC(O)COc1cccc2[nH]c3ccccc3c12,COc1ccc(O)cc1OCC[NH2+]CC(O)COc1cccc2[nH]c3ccccc3c12,31,423.4890000000001,2.4173999999999998,5,4,100.55000000000001,10,4,1
HMDB0013949,Oc1ccccc1OCC[NH2+]CC(O)COc1cccc2[nH]c3ccccc3c12,Oc1ccccc1OCC[NH2+]CC(O)COc1cccc2[nH]c3ccccc3c12,29,393.4630000000001,2.4087999999999994,4,4,91.32,9,4,1
HMDB0013950,COc1ccccc1OCC[NH2+]CC(O)COc1ccc(O)c2[nH]c3ccccc3c12,COc1ccccc1OCC[NH2+]CC(O)COc1ccc(O)c2[nH]c3ccccc3c12,31,423.48900000000003,2.4174000000000007,5,4,100.55000000000001,10,4,1
HMDB0013958,COc1cc2c(cc1O)CC(CC1CC[NH+](Cc3ccccc3)CC1)C2=O,COc1cc2c(cc1O)CC(CC1CC[NH+](Cc3ccccc3)CC1)C2=O,27,366.4810000000001,2.641000000000001,3,2,50.97,5,2,0
HMDB0013959,COc1cc2c(cc1O)C(=O)C(CC1CC[NH+](Cc3ccccc3)CC1)C2,COc1cc2c(cc1O)C(=O)C(CC1CC[NH+](Cc3ccccc3)CC1)C2,27,366.4810000000001,2.641000000000001,3,2,50.97,5,2,0
HMDB0013960,COc1cc2c(cc1OC)C(=O)C(CC1CC[NH2+]CC1)C2,COc1cc2c(cc1OC)C(=O)C(CC1CC[NH2+]CC1)C2,21,290.38300000000004,1.4223000000000001,3,1,52.14,4,1,0
HMDB0013961,COc1ccc(CC[NH+](C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1O,COc1ccc(CC[NH+](C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1O,32,441.5920000000002,3.3729800000000023,5,2,76.15,12,2,0
HMDB0013972,Cc1ccc(O)c(C(CC[NH2+]C(C)C)c2ccccc2)c1,Cc1ccc(O)c(C(CC[NH2+]C(C)C)c2ccccc2)c1,21,284.423,3.194420000000002,1,2,36.84,6,2,0
HMDB0013974,O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,20,312.15200000000004,4.069700000000001,4,3,69.56,4,2,1
HMDB0013976,O=C(O)Cc1ccccc1Nc1c(Cl)ccc(O)c1Cl,O=C(O)Cc1ccccc1Nc1c(Cl)ccc(O)c1Cl,20,312.15200000000004,4.069700000000002,4,3,69.56,4,2,0
HMDB0013989,CC(C(=O)O)c1ccc2cc(O)ccc2c1,CC(C(=O)O)c1ccc2cc(O)ccc2c1,16,216.236,2.7335000000000003,3,2,57.53,2,2,0
HMDB0013995,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(CO)cc2)cc1,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(CO)cc2)cc1,27,397.3780000000001,2.697800000000001,4,2,98.21000000000001,4,3,0
HMDB0014027,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CC(O)CC3C2)cc1,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CC(O)CC3C2)cc1,23,339.4170000000001,0.6006199999999993,5,3,98.74,3,1,0
HMDB0014028,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCC(O)C3C2)cc1,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCC(O)C3C2)cc1,23,339.4170000000001,0.6006199999999993,5,3,98.74,3,1,0
HMDB0014029,O=C(NN1CC2CCCC2C1)NS(=O)(=O)c1ccc(CO)cc1,O=C(NN1CC2CCCC2C1)NS(=O)(=O)c1ccc(CO)cc1,23,339.4170000000001,0.8136999999999994,5,3,98.74000000000001,4,1,0
HMDB0014256,O=C(O)CCCC=CCC1C(O)CC(O)C1C=CC(F)(F)COc1ccccc1,O=C(O)CCCC=CCC1C(O)CC(O)C1C=CC(F)(F)COc1ccccc1,29,410.45700000000016,3.8160000000000034,5,3,86.99000000000001,11,1,2
HMDB0014257,[NH3+]CCC=C1c2ccccc2CC(O)c2ccccc21,[NH3+]CCC=C1c2ccccc2CC(O)c2ccccc21,20,266.36400000000003,2.3398000000000003,1,2,47.870000000000005,2,2,0
HMDB0014325,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,22,302.37,3.5664000000000033,4,4,80.92,5,2,1
HMDB0014353,Clc1ccccc1C[NH+]1CCc2sccc2C1,Clc1ccccc1C[NH+]1CCc2sccc2C1,17,264.801,2.5427,0,1,4.44,2,2,0
HMDB0014359,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,24,348.4280000000001,2.5299199999999997,5,3,100.19,5,2,0
HMDB0014361,C[NH+]1CCCC1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,C[NH+]1CCCC1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,27,383.5370000000001,2.4039,2,2,54.37,6,3,0
HMDB0014367,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,34,490.6260000000003,3.0740000000000016,5,3,124.68,7,1,0
HMDB0014383,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,20,266.30400000000003,2.6512200000000004,4,1,58.120000000000005,1,2,0
HMDB0014388,COc1ccccc1OCC(O)C[NH+]1CC[NH+](CC(=O)Nc2c(C)cccc2C)CC1,COc1ccccc1OCC(O)C[NH+]1CC[NH+](CC(=O)Nc2c(C)cccc2C)CC1,31,429.5610000000002,-0.5261599999999946,4,4,76.66999999999999,9,2,0
HMDB0014390,C[NH+]1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,C[NH+]1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,23,308.44500000000005,3.000700000000002,1,1,13.670000000000002,4,2,0
HMDB0014391,O=C1Cc2cc(CC[NH+]3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,O=C1Cc2cc(CC[NH+]3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,28,413.9540000000001,2.3918999999999997,3,2,49.67,4,3,0
HMDB0014395,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,17,248.30700000000002,1.6838000000000002,4,2,86.18,2,2,1
HMDB0014408,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,18,267.31,1.67444,5,2,98.22,3,2,1
HMDB0014411,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,25,336.29900000000004,2.9014000000000006,6,2,100.88,2,4,1
HMDB0014420,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,33,446.5110000000001,3.656600000000002,7,3,129.81,8,4,0
HMDB0014421,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,28,393.46800000000013,4.511700000000003,5,2,80.32,5,4,1
